Category: Picked for you
Name: DA VINCI DAIRY FREE COCONUT | Price: LKR 10.49
Name: DA VINCI STRAWBERRY LEMONADE 500ml | Price: LKR 10.49
Name: DA VINCI TRUE PISTACHIO 500ml | Price: LKR 10.49
Name: POP SICLE MINIONS 100ML | Price: LKR 4.99
Name: WALL'S MANGO 1.41L | Price: LKR 12.99
Name: RIGHTEOUS DAIRY FREE PEANUT BUTTER AND JAM 562 ML | Price: LKR 12.49
Name: RIGHTEOUS DAIRY FREE BLUEBERRY LIMEADE 562 ML | Price: LKR 12.49
Name: RIGHTEOUS DAIRY STRAWBERRY RHUBARB 562ML | Price: LKR 12.49
Name: RIGHTEOUS DAIRY PASSION FRUIT LEMONADE 562ML | Price: LKR 12.49
Name: FROZ FRUIT CHUNK MANGO BAR103.5ML | Price: LKR 4.19
Name: DA VINCI SWEET & SALTY CARAMEL500ML | Price: LKR 10.49
Name: MAGNUM COOKIE DUET ICE CREAM BAR100ML | Price: LKR 6.29
Name: MIKE'S COOKIES N CREAM 300ML | Price: LKR 5.03
Name: MIKE'S MARVELOUS MALT 300ML | Price: LKR 5.03
Name: KLONDIKE COOKIE SANDWICH 130ML | Price: LKR 4.99
Name: NESTLE PARLOUR CHERRY 65ML | Price: LKR 2.49
Name: NESTLE PARLOUR MANGO PEACH 65ML | Price: LKR 2.49


Category: Frozen Foods
Name: PIZZA POPS PEPPERONI 380g | Price: LKR 7.18
Name: PIZZA POPS 3 CHEESE 380g | Price: LKR 7.18
Name: DELISSIO HAWALLAN PIZZA 857g | Price: LKR 11.98
Name: PIZZA POPS PEPPERONI+BACON 380g | Price: LKR 7.18
Name: BOMBAAY BUTTER CHICKEN 350g | Price: LKR 12.49
Name: PIZZA POPS 3 MEAT VIANDES 380g | Price: LKR 7.18
Name: BOMBAAY CHICKEN TIKKA MASALA 350g | Price: LKR 12.49
Name: PIZZA POPS DELUXE 380g | Price: LKR 7.18
Name: MINI VEG SMASOAS | Price: LKR 10.99
Name: DELISSIO 4 CHEESE 782g | Price: LKR 11.98
Name: MINI CHICKEN TIKKA SAMOSA | Price: LKR 9.99
Name: DELISSIO 3 MEAT 888g | Price: LKR 11.98
Name: BOMBAAY MINI BUTTER CHICKEN NAANPANADAS 240g | Price: LKR 12.49
Name: PIZZA POPS HAWAIIAN 380G | Price: LKR 7.18


Category: Jerky
Name: JACK LINK`S TERIYAKI BEEF STRIP28g | Price: LKR 5.15
Name: JACK LINK`S BACON JERKY 65g | Price: LKR 11.65
Name: JACK LINK`S TERIYAKI BEEF STICKS50g | Price: LKR 5.10
Name: FREYBE PEPPERONI & CHEDDAR COMBO 80G | Price: LKR 6.69
Name: JACK LINK`S TERIYAKI BEEF STRIP50g | Price: LKR 6.99
Name: JACK LINK`S PEPPERONI BEEF STICKS50g | Price: LKR 5.10
Name: JACK LINK`S BEEF JERKY 80g | Price: LKR 11.65
Name: JACK LINK`S PEPPERONI HOT BEEF STICKS80g | Price: LKR 5.10
Name: JACK LINK`S ORIGINAL BEEF STRIP50g | Price: LKR 6.99
Name: JACK LINK`S ORIGINAL BEEF STICKS50g | Price: LKR 5.10
Name: JACK LINK`S WILD HEAT BEEF STICKS50g | Price: LKR 5.10
Name: JACK LINK'S SWEET & HOT 80g | Price: LKR 11.65
Name: JACK LINK'S HOCKORY & SMOKED 80g | Price: LKR 11.65
Name: HOT ROD BEEF STICKS19g | Price: LKR 1.50
Name: SLIM JIM ORIGINAL BEEF STICKS27.5g | Price: LKR 2.00
Name: HOT ROD ORIGINAL BEEF STICKS45g | Price: LKR 3.77
Name: JACK LINK'S PEPPERED 80g | Price: LKR 11.65
Name: BIG CHIEF TERIYAKI JERKY POUCH30g | Price: LKR 4.48
Name: JACK LINK`S PEPPERONI ORIGINAL BEEF STICKS80g | Price: LKR 5.10
Name: MC SWEENEY'S BEEF JERKY PEPPER 80g | Price: LKR 11.28
Name: MC SWEENEY'S HONEY GARLIC PEPPERONI BEEF STICKS80g | Price: LKR 4.79
Name: BIG CHIEF BEEF JERKY TERIYAKI 80g | Price: LKR 9.27
Name: BIG CHIEF ORIGINAL JERKY POUCH30g | Price: LKR 4.48
Name: MC SWEENEY'S PEPPERED BEEF STRIPS28g | Price: LKR 4.27
Name: MC SWEENEY'S TERIYAKI BEEF STRIPS28g | Price: LKR 4.27
Name: MC SWEENEY'S HOT PEPPERONI BEEF STICKS80g | Price: LKR 4.79
Name: MC SWEENEY'S BEEF JERKY ORIGINAL 80g | Price: LKR 11.28
Name: BIG CHIEF BEEF JERKY JALEPENO 80g | Price: LKR 9.27
Name: MC SWEENEY'S ORIGINAL BEEF STRIPS28g | Price: LKR 4.27
Name: MC SWEENEY'S TERIYAKI BEEF STRIPS50g | Price: LKR 6.66
Name: MC SWEENEY'S BEEF JERKY TERIYAKI 80g | Price: LKR 10.71
Name: MC SWEENEY'S ORIGINAL PEPPERONI BEEF STICKS40g | Price: LKR 3.59
Name: MC SWEENEY'S HOT N SWEET BEEF STRIPS50g | Price: LKR 6.66
Name: JACK LINK'S JALAPENO 80g | Price: LKR 11.65
Name: CATTLEMAN'S CUT BEEF JERKY TERIYAKI JUMBO230g | Price: LKR 26.33
Name: CATTLEMAN'S CUT BEEF JERKY ORIGINAL JUMBO230g | Price: LKR 26.33
Name: JACK LINK'S BEEF STEAK NUGGETS TERIYAKI 81g | Price: LKR 11.65
Name: MC SWEENEY'S BEEF JERKY HOT N SWEET 80g | Price: LKR 11.28
Name: JACK LINK'S BEEF STEAK NUGGETS ORIGINAL 81g | Price: LKR 11.65
Name: MC SWEENEY'S PEPPERED BEEF STRIPS50g | Price: LKR 6.66
Name: OLD DUTCH BEEF JERKEY 15G | Price: LKR 2.99
Name: JACK LINKS PORK TENDER BITES BARBEQUE | Price: LKR 11.65
Name: GOLDEN ISLAND KOREAN BBQ 80G | Price: LKR 12.99


Category: Chips/Snacks
Name: TAKIS XPLOSION 280g | Price: LKR 8.34
Name: OLD DUTCH KETCHUP 180g | Price: LKR 6.99
Name: DORITOS ZESTY CHEESE 235g | Price: LKR 6.89
Name: DUTCH CRUNCH JALAPENO & CHEDDAR 200g | Price: LKR 6.99
Name: KURKURE CHILLI CHATKA 115g | Price: LKR 3.99
Name: CHEETOS PUFFS 260g | Price: LKR 6.99
Name: LAYS MAGIC MASALA 165g | Price: LKR 6.99
Name: TOSTITOS ROUNDS 295g | Price: LKR 6.99
Name: DORITOS SWEET CHILI 235g | Price: LKR 6.99
Name: HAWKIN'S CHEEZIES 210G | Price: LKR 6.89
Name: COCOA PUFFS POPCORN 64g | Price: LKR 4.98
Name: DORITOS SPICY 235g | Price: LKR 6.99
Name: NATURE VALLEY SWEET & SALTY PEANUT 210g | Price: LKR 6.75
Name: KETTLE CHEDDAR 198g | Price: LKR 6.99
Name: NATURE VALLEY LUNCH BOX DOUBLE CHOCOLATE 130g | Price: LKR 4.75
Name: ORVILLE SWEET & SALTY KETTLE CORN 220G | Price: LKR 8.99
Name: PRINGLES CHEDDAR & SOUR CREAM 156g | Price: LKR 4.99
Name: TAKIS CHILI PIQUANT 280g | Price: LKR 8.34
Name: DUTCH CRUNCH SEA SALT & MALT VINEGAR 200g | Price: LKR 6.99
Name: OLD DUTCH CORN CHIPS BAR-B-Q 285g | Price: LKR 6.99
Name: POPCORNERS SWEET & SALTY KETTLE CORN 142G | Price: LKR 8.99
Name: DUTCH CRUNCH PARMESAN & GARLIC 200g | Price: LKR 6.99
Name: GOLDFISH ORIGINAL 200g | Price: LKR 6.24
Name: LAYS OVEN BAKED ORIGINAL 177g | Price: LKR 6.99
Name: PRINGLES CHEDDAR CHEESE 156g | Price: LKR 4.99
Name: DUTCH CRUNCH SPICY DILL PICKLE 200g | Price: LKR 6.99
Name: KETTLE YOGURT&GREEN ONION 198g | Price: LKR 6.99
Name: KETTLE SALT&FRESH GROUND PEPPER 198g | Price: LKR 6.99
Name: NATURE VALLEY CRUNCHY PEANUT BUTTER 230g | Price: LKR 6.75
Name: GOLDFISH WHOLE GRAIN CHEDDAR 180g | Price: LKR 6.24
Name: TWIGZ BUTTERY HERB&GARLIC 130g | Price: LKR 5.99
Name: KELLOGG'S NUTRI GRAIN STRAWBERRY 295g | Price: LKR 6.79
Name: LAYS WAVY CHEDDAR&SOUR CREAM 220g | Price: LKR 6.99
Name: DUTCH CRUNCH ORIGINAL 200g | Price: LKR 6.99
Name: SKIPPYS SWEET & SALTY 180g | Price: LKR 6.99
Name: DORITOS DINAMITA 280g | Price: LKR 6.99
Name: TAKIS WAVE FUEGO HOT CHILI AND LIME 190g | Price: LKR 8.78
Name: ORVILLE LIGHTBUTTERY POPCORN (6*82G) | Price: LKR 9.99
Name: KELLOGG'S NUTRI GRAIN BLUEBERRY 295g | Price: LKR 6.79
Name: ORVILLE SMART POP POPCORN (6*82G) | Price: LKR 9.99
Name: COMBOS CHEDDAR CHEESE BACON 178.6g | Price: LKR 7.99
Name: JACOB CREAM CRACKERS 200g | Price: LKR 9.10
Name: COMBOS PEPPERONI PIZZA 178.6g | Price: LKR 7.99
Name: OLD D ARRIBA JALAPENO CHEDDAR 235g | Price: LKR 6.89
Name: COMBOS CHEDDAR CHEESE BAKED PRETZEL 178.6g | Price: LKR 7.99
Name: GOLDFISH COLOURS 180g | Price: LKR 6.24
Name: GOLDFISH VEGGIES & FRUITS 180g | Price: LKR 6.24
Name: NATURE VALLEY TRAIL MIX FRUIT & NUT 175g | Price: LKR 6.75
Name: NATURE VALLEY SWEET & SALTY DARK CHOCOLATE NUT210g | Price: LKR 6.75
Name: ANDI BANANA & COCONUT CHIPS 120G | Price: LKR 3.99
Name: OLD DUTCH RESTAURANTE RED & WHITE 275G | Price: LKR 6.99
Name: GOLDFISH VANILLA CUPCAKE 180g | Price: LKR 6.24
Name: OLD D ARRIBA MEXICAN STREET CORN 235g | Price: LKR 6.89
Name: OLD DUTCH SOUR CREAM&ONION 180g | Price: LKR 6.99
Name: TOSTITOS MULTIGRAIN 205g | Price: LKR 6.99
Name: COMBOS CHEDDAR CHEESE 178.6G | Price: LKR 7.99
Name: OLD DUTCH RIP L MEXICAN CHILI 180G | Price: LKR 6.99
Name: GOLDFISH BLASTED XTREME CHEDDAR 180g | Price: LKR 6.24
Name: DORITOS NACHOS CHEESE 235g | Price: LKR 6.99
Name: LAYS ALL DRESSED 220g | Price: LKR 6.99
Name: SKIPPYS CARAMEL CORN 180g | Price: LKR 6.99
Name: ORVILLE SWEET & SALTY POPCORN BAGS (6*82G) | Price: LKR 9.99
Name: NATURE VALLEY SWEET & SALTY ALMOND 210g | Price: LKR 6.75
Name: BITS & BITES BARBECUE 145g | Price: LKR 5.64
Name: KURKURE MASALA MUNCH | Price: LKR 3.25
Name: POPTARTS S'MORE 384g | Price: LKR 6.49
Name: SNACK PACK BUTTERSCOTCH 396G | Price: LKR 4.49
Name: RUFFLES BAR-B-Q 200g | Price: LKR 6.99
Name: MISS VICKIE'S ORIGINAL RECIPE 200G | Price: LKR 6.99
Name: PRINGLES SOUR CREAM & ONION 156g | Price: LKR 4.99
Name: SNACK PACK VANILLA 396G | Price: LKR 4.49
Name: OLD DUTCH ALL DRESSED 180g | Price: LKR 6.99
Name: DAN D PAK RICE CRACKERS 200g | Price: LKR 4.99
Name: ORVILLE EXTRA BUTTERY POPCORN (6*82G) | Price: LKR 9.99
Name: ANDI MAPLE BANANA CHIPS 140G | Price: LKR 3.99
Name: SNACK PACK CHOCOLATE 396G | Price: LKR 4.49
Name: OLD DUTCH POP TWISTS 175G | Price: LKR 6.99
Name: TWIGZ CRAFT ZESTY DILL 130g | Price: LKR 5.99
Name: OLD DUTCH ARRIBA SWEET CHILI 235g | Price: LKR 6.99
Name: CRISPERS SALT & VINEGAR 145g | Price: LKR 5.64
Name: KETTLE HONEY DIJON 220G | Price: LKR 6.89
Name: MISS VICKIES SMKOED BBQ 200g | Price: LKR 6.99
Name: GOLDFISH BLASTED XPLOSIVE PIZZA 180g | Price: LKR 6.24
Name: OLD DUTCH CORN CHIPS ORIGINAL 285g | Price: LKR 6.99
Name: SNYDER'S SALTED CARAMEL 240g | Price: LKR 6.99
Name: TAKIS DRAGON SWEET CHILLI 90G | Price: LKR 6.25
Name: DUTCH CRUNCH MESQUITE BBQ 200g | Price: LKR 6.99
Name: CRUNCH'N'MUNCH CARAMEL POPCORN 99g | Price: LKR 5.24
Name: OLD DUTCH RESTAURANTE DELI ROUNDS 290G | Price: LKR 6.99
Name: SKIPPYS CHEDDAR CHEESE 135g | Price: LKR 6.99
Name: OLD DUTCH RESTAURANTE HINT OF LIME 275G | Price: LKR 6.99
Name: TWIGZ FIRE ROASTED 130g | Price: LKR 5.99
Name: KETTLE JALAPANO 198g | Price: LKR 6.99
Name: SKIPPYS BUTTERED CORN 135g | Price: LKR 6.99
Name: OLD DUTCH LIGHTLY SALTED 180g | Price: LKR 6.99
Name: OLD D ARRIBA TACO 245g | Price: LKR 6.99
Name: MISS VICKIE'S SWEET CHILI & SOUR CREAM 200G | Price: LKR 6.99
Name: OMG PEANUT BUTTER CLUSTERS 98G | Price: LKR 5.89
Name: KELLOGG'S NUTRI GRAIN APPLE CINNAMON 295g | Price: LKR 6.79
Name: LAYS CREAM & ONION 165G | Price: LKR 6.99
Name: POPTARTS FROSTED BLUEBERRY 384g | Price: LKR 6.49
Name: ANDI CINAMON BANANA CHIPS 140G | Price: LKR 3.99
Name: TAKIS NACHO XPLOSION 90g | Price: LKR 6.25
Name: SNACK PACK LEMON 396G | Price: LKR 4.49
Name: LAYS POPPABLES HONEY BBQ 130G | Price: LKR 6.99
Name: OLD DUTCH DILL PICKLE 180g | Price: LKR 6.99
Name: RAP SOUR CREAM MIGOS 71g | Price: LKR 4.99
Name: OLD DUTCH RESTAURANTE ORIGINAL 275G | Price: LKR 6.99
Name: RAP SNACKS PLAIN JANE 71g | Price: LKR 4.99
Name: KETTLE BBQ 198g | Price: LKR 6.99
Name: TAKIS WAVES CHILI PIQUANT 190G | Price: LKR 7.49
Name: PRINGLES PIZZA 156g | Price: LKR 4.99
Name: CRISPERS DILL PICKLE 145g | Price: LKR 5.64
Name: LAY'S OVEN BAKED BBQ 177G | Price: LKR 6.89
Name: POPTARTS FROSTED STRAWBERRY 384g | Price: LKR 6.49
Name: CRISPERS ALL DRESSED 145g | Price: LKR 5.64
Name: CRUNCH'N'MUNCH BIRTHDAY CAKE POPCORN 156g | Price: LKR 12.50
Name: STACY'S PITA CHIPS SIMPLY NAKED 227g | Price: LKR 6.99
Name: GOLDFISH CHEDDAR 200g | Price: LKR 6.24
Name: KETTLE RANCH 198g | Price: LKR 6.99
Name: PRINGLES ORIGINAL 148g | Price: LKR 4.99
Name: LAY'S SOUR CREAM & ONION 235G | Price: LKR 6.99
Name: CRISPERS RANCH 145g | Price: LKR 5.64
Name: CRISPERS BARBECUE 145g | Price: LKR 5.64
Name: PRINGLES BUFFALO RANCH 156g | Price: LKR 4.99
Name: CHEETOS CRUNCHY 285G | Price: LKR 6.99
Name: SUN CHIPS FRENCH ONION 205g | Price: LKR 6.99
Name: LAY'S CREAM AND ONION 165G | Price: LKR 6.99
Name: BITS & BITES CHEDDAR 145g | Price: LKR 5.64
Name: BITS & BITES ORIGINAL 145g | Price: LKR 5.64
Name: TOSTITOS RESTAURANT STYLE 275g | Price: LKR 6.99
Name: TOSTITOS MULTIGRAIN ROUNDS 270g | Price: LKR 6.99
Name: OLD DUTCH BAKED SALT & VINEGAR 200G | Price: LKR 6.99
Name: OLD DUTCH BAKED KETCHUP 200G | Price: LKR 6.99
Name: OLD DUTCH BAKED CREAMY DILL 200G | Price: LKR 6.99
Name: CRISPERS KETCHUP 145g | Price: LKR 5.64
Name: RAP SNACKS WAVY MIGOS BBQ WITH HONEY 71G | Price: LKR 4.99
Name: DORITOS JALAPENO & CHEDDAR 235G | Price: LKR 6.99
Name: CORN NUT ORIGINAL 48gm | Price: LKR 2.85
Name: COMBOS NACHO CHEESE 178.6G | Price: LKR 7.99
Name: CHEX MIX PEANUT BUTTER CHOCOLATE 62G | Price: LKR 4.79
Name: CHEX MIX COOKIES & CREAM 62G | Price: LKR 4.79


Category: Dips
Name: OLD DUTCH SALSA | Price: LKR 6.30
Name: OLD DUTCH MILD SALSA | Price: LKR 6.30


Category: HOT CHOCOLATE MIX
Name: CADBURY DRINKING CHOCOLATE POWDER | Price: LKR 10.78
Name: SLUSH PUPPIE BLUE RASPBERRY MILKSHAKE | Price: LKR 11.98
Name: SLUSH PUPPIE RED CHERRY MILKSHAKE | Price: LKR 11.98
Name: MALTESERS HOT CHOCOLATE | Price: LKR 10.78
Name: NESTLE NESQUIK CHOCOLATE MIX 300G | Price: LKR 13.99


Category: Instand Noodles
Name: NONGSHIM GOURMET SPICY NOODLE SOUP 75g | Price: LKR 2.74
Name: NONGSHIM SHIN NOODLE SOUP 86g | Price: LKR 3.58
Name: BOWL NOODLE HOT & SPICY SOUP 86g | Price: LKR 3.58
Name: NONGSHIM SHIN GOURMET SPICY NOODLE SOUP 120g | Price: LKR 2.74
Name: MR.NOODLES SPICY CHICKEN SOUP 85g | Price: LKR 1.50
Name: NONGSHIM SEAFOOD NOODLE SOUP 75g | Price: LKR 2.74
Name: MR.NOODLES BEEF SOUP 115g | Price: LKR 3.58
Name: NISSIN CUP NOODLES CHICKEN SOUP 71g | Price: LKR 2.70
Name: NONGSHIM KIMCHI NOODLE SOUP 120g | Price: LKR 2.74
Name: NISSIN CUP NOODLES WITH SHRIMP SOUP 71g | Price: LKR 2.70
Name: MR. NOODLES MUSHROOM SOUP 85g | Price: LKR 1.50
Name: MR.NOODLES CHICKEN SOUP 115g | Price: LKR 3.58
Name: SAPPORO ICHIBAN CHICKEN SOUP 100g | Price: LKR 2.74
Name: MR.NOODLES HOT BEEF SOUP 115g | Price: LKR 3.58
Name: MR.NOODLES BEEF NOODLE SOUP 86g | Price: LKR 3.58
Name: SAPPORO ICHIBAN BEEF SOUP 100g | Price: LKR 2.74
Name: MR.NOODLE HOT AND SPICY NOODLES SOUP 86g | Price: LKR 3.58
Name: NONGSHIM VEGAN NOODLES SOUP 75g | Price: LKR 2.74
Name: NONGSHIM SPICY SEAFOOD NOODLE SOUP 120g | Price: LKR 2.74
Name: NONGSHIM CHICKEN NOODLE SOUP 75g | Price: LKR 2.74
Name: NISSIN CUP NOODLES BEEF SOUP 71g | Price: LKR 2.70
Name: NONGSHIM KIMCHI NOODLE SOUP 75g | Price: LKR 2.74
Name: MR NOODLES ORIENTAL SOUP 85g | Price: LKR 1.50
Name: BOWL NOODLE CHICKEN SOUP 86g | Price: LKR 3.58
Name: BOWL NOODLE SPICY CHICKEN SOUP 86g | Price: LKR 3.58
Name: BOWL NOODLE SPICY KIMCHI SOUP 86g | Price: LKR 3.58


Category: Healthy Snacks
Name: DAN D RICE CRACKERS 100g | Price: LKR 2.99
Name: DAN D PAK ALMONDS SALT & PEPPER 100G | Price: LKR 4.99
Name: WONDERFUL PISTACHIOS ROASTED & SALTED 200g | Price: LKR 11.82
Name: TAKIS FUEGO HOT NUTS 90g | Price: LKR 3.40
Name: DAN D PARK HONEY CASHEWS 92g | Price: LKR 4.78
Name: DAN D PAK FANCY NUT MIX 100g | Price: LKR 3.58
Name: DAN D PAK ALMONDS DARK CHOCOLATE 170g | Price: LKR 6.24
Name: DAN D PAK SPICY CASHEWS 92g | Price: LKR 4.78
Name: WONDERFUL PISTACHIOS SALT & PEPPER 200g | Price: LKR 11.82
Name: DAN D PAK PISTACHIOS. | Price: LKR 7.49
Name: DAN D PAK CASHEW SEA SALT 92g | Price: LKR 4.78
Name: DAN D PAK GARLIC & ONION CASHEWS 92g | Price: LKR 4.78
Name: DAN D PAK RAINBOW MIX 100g | Price: LKR 2.98
Name: DAN D PAK MAPLE SYRUP CASHEWS 92g | Price: LKR 4.78
Name: BLUE DIAMOND BLUEBERRY 43g | Price: LKR 2.85
Name: DAN D PAK SESAME GLAZED CASHEW 100g | Price: LKR 4.78
Name: DAN D PAK ENERGY MIX 100g | Price: LKR 3.58
Name: DAN D PAK YOGURT PEANUTS 170g | Price: LKR 4.90
Name: DAN D PAK PEANUTS SEA SALT 120g | Price: LKR 2.98
Name: DAN D PACK ESPRESSO BEANS CHOCO 140g | Price: LKR 5.38
Name: DAN D PAK UNSALTED ALMONDS 100g | Price: LKR 4.78
Name: BLUE DIAMOND BOLD WASABI 43g | Price: LKR 2.85
Name: DAN D PAK ALMONDS BLANCHED SLICED 100g | Price: LKR 4.56
Name: DAN D PAK SEA SALT ALMONDS 100g | Price: LKR 4.78
Name: DAN D PAK PEANUTS BBQ 100g | Price: LKR 2.98
Name: DAN D PAK CHOCOLATE CRANBERRIES 140g | Price: LKR 4.78
Name: DAN D PAK MACADAMIA CHOCOLATE 140g | Price: LKR 5.98
Name: DAN D PAK RAISINS YOGURT 170g | Price: LKR 4.78
Name: DAN D PAK CHOCOLATE PEANUTS 170g | Price: LKR 4.78
Name: DAN D PAK CHOCO MILK CHOCOLATE RAISINS 170g | Price: LKR 4.78
Name: DAN D PAK UNSALTED CASHEWS 92g | Price: LKR 4.78
Name: DAN D PAK MOUNTAIN TRAIL MIX 100g | Price: LKR 3.58
Name: DAN DE PAK WASABI CASHEW 100g | Price: LKR 4.78
Name: DAN D ALMONDS SESAME GLAZED 100g | Price: LKR 4.78
Name: BLUE DIAMOND SMOKEHOUSE 43g | Price: LKR 2.85
Name: DAN D PAK ALMONDS HONEY MIEL 100g | Price: LKR 4.78
Name: DAN D PAK SIERRA MOUNTAIN MIX 100g | Price: LKR 3.58
Name: DAN D PACK DARK CHOCO GINGER 140m | Price: LKR 5.98
Name: DAN D ALMONDS RAW 100g | Price: LKR 4.78
Name: DAN D PAK HICKORY SMOKED ALMONDS 100g | Price: LKR 4.78
Name: DAN D PAK MILK CHOCOLATE ALMONDS 170g | Price: LKR 5.99
Name: TAKIS HOT NUTS FLARE 90g | Price: LKR 3.40
Name: BLUE DIAMOND BOLD SRIRACHA 43g | Price: LKR 2.85
Name: CORN NUTS BBQ 48g | Price: LKR 2.85
Name: OLD DUTCH ROASTED & SALTED PEANUTS 65G | Price: LKR 2.99
Name: OLD DUTCH BBQ PEANUTS 65G | Price: LKR 2.99
Name: OLD DUTCH HONEY ROASTED PEANUTS 65G | Price: LKR 2.99
Name: CORN NUT RANCH 48gm | Price: LKR 2.85
Name: SPITZ SUNFLOWER SEEDS SMOKY BBQ 210G | Price: LKR 4.99
Name: SPITZ SUNFLOWER SEEDS SEASONED 210G | Price: LKR 4.99
Name: SPITZ SUNFLOWER SEEDS SALTED 210G | Price: LKR 4.99
Name: SPITZ SUNFLOWER SEEDS CRACKED PEPPER 210G | Price: LKR 4.99
Name: SPITZ SUNFLOWER SEEDS DILL PICKLE 210G | Price: LKR 4.99


Category: Cookies
Name: OREO DOUBLE STUF GOLDEN 261g | Price: LKR 7.39
Name: OREO (KOREA) STRAWBERRY 100G | Price: LKR 6.99
Name: OREO (KOREA) TIRAMISU 84G | Price: LKR 6.99
Name: OREO (KOREA) CINNAMON 80G | Price: LKR 6.99
Name: OREO (KOREA) CHOCOLATE MOUSSE 84G | Price: LKR 6.99
Name: CHIPS AHOY RED VELVET 272g | Price: LKR 11.98
Name: OREO MINT CREME 261g | Price: LKR 7.39
Name: CHIPS AHOY CHEWY TENDERS 271g | Price: LKR 6.60
Name: RITZ MINI CHEESE NIBS 180g | Price: LKR 6.89
Name: CHIPS AHOY ORIGINAL 258g | Price: LKR 6.60
Name: CHIPS AHOY CHUNKS 251g | Price: LKR 6.60
Name: RITZ REAL CHEDDAR CHEESE 200g | Price: LKR 6.89
Name: CHIPS AHOY SOFT CHUNKY 290g | Price: LKR 6.60
Name: RITZ ORIGINAL 200g | Price: LKR 6.89
Name: OREO CINNAMON BUN 261g | Price: LKR 7.39
Name: CHIPS AHOY RAINBOW 258g | Price: LKR 6.60
Name: OREO BIRTHDAY CAKE 261g | Price: LKR 7.39
Name: BRETON BASIL & OLIVE OIL 200g | Price: LKR 6.89
Name: CHIPS AHOY MINI EGGS 460G | Price: LKR 9.99
Name: McVITIE'S HOBNOB'S THE OATY ONE NETHERLAND 255G | Price: LKR 7.99


Category: SOFT DRINK
Name: COCA-COLA CLASSIC 2L | Price: LKR 4.99
Name: CANADA DRY GINGER ALE 2L | Price: LKR 4.99
Name: PEPSI 2L | Price: LKR 4.99
Name: CANADA DRY CLUB SODA 2L | Price: LKR 4.99
Name: CRUSH CREAM SODA 591ml | Price: LKR 3.87
Name: DIET COKE 2L | Price: LKR 4.99
Name: CANADA DRY GINGER ALE WITH RASPBERRY | Price: LKR 3.14
Name: DIET PEPSI 2L | Price: LKR 4.99
Name: CANADA DRY BOLD GINGER ALE | Price: LKR 3.14
Name: NESTEA LEMON 341ML | Price: LKR 2.70
Name: FRESCA 355ML | Price: LKR 1.76
Name: SQUIRT GRAPEFRUIT 591ml | Price: LKR 5.98
Name: PEPSI MANGO | Price: LKR 3.14
Name: CRUSH GRAPEFRUIT 591ML (US) | Price: LKR 6.25
Name: CRUSH GRAPE 355ML | Price: LKR 1.76
Name: NESTEA COOL 2L | Price: LKR 4.99
Name: COKE DIET 355ML | Price: LKR 1.76
Name: A&W ROOT BEAR 591ml | Price: LKR 5.98
Name: CRUSH ORANGE 591ml | Price: LKR 3.87
Name: CRUSH WATERMELON 591ML (US) | Price: LKR 6.25
Name: DR PEPPER CREAM SODA ZERO SUGAR 355ML | Price: LKR 2.70
Name: MTN DEW LIVEWIRE 591ml | Price: LKR 5.98
Name: MTN DEW RED CODE 591ml | Price: LKR 5.98
Name: DR.PEPPER 591ml | Price: LKR 3.87
Name: NESTEA COOL 355ML | Price: LKR 1.76
Name: MUG ROOT BEER 2L | Price: LKR 4.99
Name: SCHWEPPES GINGER ALE 355ML | Price: LKR 1.89
Name: MTN DEW PURPLE THUNDER 591ML | Price: LKR 5.99
Name: COKE ZERO 2L | Price: LKR 4.99
Name: SCHWEPPES CLUB SODA 355ML | Price: LKR 1.89
Name: DR PEPPER 355ML | Price: LKR 1.76
Name: A&W 355ML | Price: LKR 1.76
Name: MTN DEW VOLTAGE 591ml | Price: LKR 3.87
Name: CRUSH ORANGE 2L | Price: LKR 4.99
Name: 7UP ZERO SUGAR 591ml | Price: LKR 5.98
Name: BRISK LEMON 591ml | Price: LKR 3.87
Name: A&W CREAM SODA 591ml | Price: LKR 5.98
Name: PEPSI REGULAR 591ml | Price: LKR 3.87
Name: CRUSH GRAPE RAISIN 591ml | Price: LKR 3.87
Name: SUNKRIST ORANGE 591ml | Price: LKR 5.98
Name: MTN DEW 2L | Price: LKR 4.99
Name: BRISK 2L | Price: LKR 4.99
Name: CRUSH CREAM SODA 355ML | Price: LKR 1.76
Name: BRISK LEMONADE 591ml | Price: LKR 3.87
Name: CANADA DRY TONIC WATER 355ML | Price: LKR 1.76
Name: COKE 355ML | Price: LKR 1.76
Name: PEPSI REAL SUGAR | Price: LKR 3.14
Name: CANADA DRY CLUB SODA 355ML | Price: LKR 1.76
Name: CANADA DRY 355ML | Price: LKR 1.76
Name: CRUSH ORANGE 355ML | Price: LKR 3.00
Name: CRUSH CREAM SODA 2L | Price: LKR 4.99
Name: A&W ROOT BEER 2L | Price: LKR 4.99
Name: PEPSI DIET | Price: LKR 1.76
Name: PEPSI 355ML | Price: LKR 1.76
Name: PEPSI DIET PEPSI 591ml | Price: LKR 3.87
Name: 7UP 2L | Price: LKR 4.99
Name: CORONNA NON-ALCOHOLIC 330ML | Price: LKR 5.49


Category: Chocolate Milk
Name: ALANI CHOCOLATE PROTEIN FIT SHAKE 355ml | Price: LKR 8.02
Name: ALANI VANILLA PROTEIN FIT SHAKE 355ml | Price: LKR 8.02
